sc,model,scenario,MPscen,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2025,y2030,y2035,y2040,y2045,y2050,y2055,y2060,y2070,y2080,y2090,y2100,rank
819,REMIND-MAgPIE 2.1-4.,SusDev_SDP-PkBudg1000,MFR_explore,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,224.26025997,,170.17399619,,111.31336244,,109.1192934,106.33076209,103.72204479,100.05716107,95.160728885,3
819,REMIND-MAgPIE 2.1-4.,SusDev_SDP-PkBudg1000,MFR_struc,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,221.84334074,,166.05527613,,107.26323424,,106.56506818,104.91678376,102.83635664,99.370770284,94.735383506,4
819,REMIND-MAgPIE 2.1-4.,SusDev_SDP-PkBudg1000,MFR_behavior,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,192.92810105,,147.14406092,,95.358542814,,95.390306833,94.478407491,93.01128898,90.349343863,86.428976948,5
819,REMIND-MAgPIE 2.1-4.,SusDev_SDP-PkBudg1000,MFR_develop,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,187.42120162,,142.91272086,,93.145890027,,93.048718985,92.044771736,90.528387391,87.909619749,84.055923694,6
819,REMIND-MAgPIE 2.1-4.,SusDev_SDP-PkBudg1000,Emissions|BC,,,,,,,,,,,,,,,,8.5961,,,,,9.0292,,,,,9.0987,,,,,8.6586,7.3386,6.6731,5.6863,4.5266,3.5632,2.8439,2.7627,2.7241,2.7157,2.7066,2.6503,2.5945,10
819,REMIND-MAgPIE 2.1-4.,SusDev_SDP-PkBudg1000,Emissions|CO,,,,,,,,,,,,,,,,797.0347,,,,,837.5915,,,,,847.8847,,,,,788.7521,680.0106,608.365,546.7593,488.0887,443.3342,407.807,416.0752,425.2265,441.8428,452.5844,450.6485,447.7036,11
819,REMIND-MAgPIE 2.1-4.,SusDev_SDP-PkBudg1000,Emissions|CO2,,,,,,,,,,,,,,,,33403.9684,,,,,36877.9484,,,,,38547.8268,,,,,39240.8915,30526.2728,23790.7544,17645.4877,13253.857,9532.7416,6081.4463,4064.6924,2299.2548,-540.2351,-2086.7302,-2822.3177,-3601.9426,12
819,REMIND-MAgPIE 2.1-4.,SusDev_SDP-PkBudg1000,Emissions|N2O,,,,,,,,,,,,,,,,9879.3521,,,,,10556.5814,,,,,11722.5486,,,,,12647.1031,10258.968,9113.3265,7815.53,6580.5666,5692.8718,4819.0831,4742.4629,4660.7404,4408.2992,4162.7265,3888.1405,3570.9394,14
819,REMIND-MAgPIE 2.1-4.,SusDev_SDP-PkBudg1000,Emissions|NH3,,,,,,,,,,,,,,,,1.2363,,,,,1.2676,,,,,1.3064,,,,,1.3304,1.1305,1.0104,0.8799,0.7663,0.6764,0.6067,0.5875,0.5756,0.5242,0.5169,0.5131,0.5089,15
819,REMIND-MAgPIE 2.1-4.,SusDev_SDP-PkBudg1000,Emissions|NOx,,,,,,,,,,,,,,,,111.7186,,,,,121.2131,,,,,121.7867,,,,,116.1404,97.7127,84.2001,72.4993,61.8871,51.3468,42.0857,41.2694,40.0779,37.8445,36.3983,35.0059,33.4011,16
819,REMIND-MAgPIE 2.1-4.,SusDev_SDP-PkBudg1000,Emissions|OC,,,,,,,,,,,,,,,,31.6338,,,,,31.23,,,,,31.0092,,,,,28.3407,25.8638,24.1214,22.4326,20.9361,19.9981,19.3672,19.5489,19.8211,20.3061,20.5607,20.3193,20.0782,17
819,REMIND-MAgPIE 2.1-4.,SusDev_SDP-PkBudg1000,Emissions|Sulfur,,,,,,,,,,,,,,,,89.7315,,,,,94.3927,,,,,88.0872,,,,,81.1041,57.6546,42.7672,29.9028,23.8418,19.5173,15.6046,14.8479,14.0524,12.5709,11.7387,10.9529,10.1271,19
819,REMIND-MAgPIE 2.1-4.,SusDev_SDP-PkBudg1000,Emissions|VOC,,,,,,,,,,,,,,,,124.9061,,,,,129.4356,,,,,131.7083,,,,,127.6938,110.4005,100.7248,92.2179,83.5669,76.4357,70.8951,70.701,70.776,71.2874,71.5219,70.4104,69.1776,20
820,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NDC,Baseline_CLE,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,393.7538136,,437.95559474,,453.81955481,,460.12372996,428.62003392,384.77232058,338.03361197,301.45093376,1
820,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NDC,MFR_tech,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,271.09030777,,271.90320214,,269.92214223,,278.46055056,262.79290486,237.00427956,207.72481639,182.83420608,2
820,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NDC,MFR_explore,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,269.79264083,,270.77631829,,268.76328238,,277.37490007,261.8229416,236.13942623,206.93839672,182.13036477,3
820,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NDC,MFR_struc,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,264.44500236,,252.43095389,,240.33286174,,247.91166002,238.29334309,219.93426777,198.07450097,176.90336211,4
820,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NDC,MFR_behavior,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,228.57787432,,221.19025349,,210.52860376,,219.85622407,211.98388049,196.06456038,177.45502458,158.76792933,5
820,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NDC,MFR_develop,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,222.44636121,,214.23929937,,205.42137532,,213.88906639,205.88689514,190.21239921,172.07285923,153.8627669,6
820,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NDC,Emissions|BC,,,,,,,,,,,,,,,,8.5961,,,,,9.0292,,,,,9.0987,,,,,8.6586,7.366,6.8005,5.9761,4.9611,3.9438,3.0252,2.8448,2.7041,2.5241,2.3881,2.3213,2.3041,10
820,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NDC,Emissions|CO,,,,,,,,,,,,,,,,797.0347,,,,,837.5915,,,,,847.8847,,,,,788.7521,689.8417,630.7052,572.2849,514.3909,458.3049,410.1423,400.6001,393.4245,382.2209,370.9815,369.1134,376.1345,11
820,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NDC,Emissions|CO2,,,,,,,,,,,,,,,,33403.9684,,,,,36877.9484,,,,,38547.8268,,,,,39240.8915,37862.3329,36617.8408,34041.476,29395.1675,24630.0242,20562.7972,17572.4234,15092.1698,10867.3276,7199.9737,4465.5336,2759.3592,12
820,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NDC,Emissions|N2O,,,,,,,,,,,,,,,,9879.3521,,,,,10556.5814,,,,,11722.5486,,,,,12647.1031,12549.4058,12913.5186,12915.2755,12690.5853,12617.603,12365.651,12146.2774,11775.8228,10688.3091,9627.7173,8555.1225,7617.8876,14
820,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NDC,Emissions|NH3,,,,,,,,,,,,,,,,1.2363,,,,,1.2676,,,,,1.3064,,,,,1.3304,1.0998,1.0543,0.9456,0.8584,0.7594,0.6746,0.6482,0.6312,0.6089,0.571,0.5352,0.5257,15
820,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NDC,Emissions|NOx,,,,,,,,,,,,,,,,111.7186,,,,,121.2131,,,,,121.7867,,,,,116.1404,99.6403,91.8586,82.1554,71.1373,58.3576,46.8605,45.0263,43.4214,39.9456,36.4534,33.7571,32.1198,16
820,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NDC,Emissions|OC,,,,,,,,,,,,,,,,31.6338,,,,,31.23,,,,,31.0092,,,,,28.3407,25.9787,24.4926,22.9061,21.4602,20.1429,19.1031,18.6478,18.2685,17.7442,17.2772,17.1736,17.3529,17
820,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NDC,Emissions|Sulfur,,,,,,,,,,,,,,,,89.7315,,,,,94.3927,,,,,88.0872,,,,,81.1041,64.687,57.2262,47.4748,36.8734,26.6365,19.292,18.2271,17.1447,15.2495,13.6039,12.1414,11.0817,19
820,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NDC,Emissions|VOC,,,,,,,,,,,,,,,,124.9061,,,,,129.4356,,,,,131.7083,,,,,127.6938,110.5047,102.4698,94.6851,86.9242,79.0634,72.1781,69.8063,67.8747,64.5003,61.55,59.8594,59.7373,20
821,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NPi,Baseline_CLE,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,419.07213699,,577.52287684,,689.9418924,,662.24405759,566.64049126,497.20090406,429.83937349,372.56062594,1
821,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NPi,MFR_tech,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,281.41504724,,327.65038217,,363.21218319,,357.38605447,315.97876884,279.6521769,242.75333657,209.62891854,2
821,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NPi,MFR_explore,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,280.11240724,,326.53110183,,362.10012706,,356.33682107,315.01515212,278.79364486,241.97665812,208.94674014,3
821,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NPi,MFR_struc,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,272.89237306,,276.86123492,,244.09778192,,250.48461464,240.17667818,220.89904568,199.45208732,178.04528838,4
821,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NPi,MFR_behavior,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,237.00008836,,245.47445383,,213.89146292,,221.92310951,213.68548964,197.39853581,178.81976841,159.88090562,5
821,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NPi,MFR_develop,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,230.81370613,,238.44003224,,208.72404831,,215.93985444,207.5739403,191.53287242,173.41630885,154.97316247,6
821,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NPi,Emissions|BC,,,,,,,,,,,,,,,,8.5961,,,,,9.0292,,,,,9.0987,,,,,8.6586,7.4479,6.9886,6.2002,5.2378,4.2072,3.2097,3.0332,2.8954,2.6841,2.5162,2.4228,2.3778,10
821,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NPi,Emissions|CO,,,,,,,,,,,,,,,,797.0347,,,,,837.5915,,,,,847.8847,,,,,788.7521,692.8231,637.7283,582.6648,526.6188,470.7098,421.1525,409.9757,402.8624,390.9561,378.5662,375.3717,380.4884,11
821,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NPi,Emissions|CO2,,,,,,,,,,,,,,,,33403.9684,,,,,36877.9484,,,,,38547.8268,,,,,39240.8915,38960.18,39474.1098,39693.3829,38231.3796,35398.4065,31824.906,28343.2596,25265.2022,20576.8518,16866.4687,13276.4712,10375.8907,12
821,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NPi,Emissions|N2O,,,,,,,,,,,,,,,,9879.3521,,,,,10556.5814,,,,,11722.5486,,,,,12647.1031,12672.8154,13009.1565,13212.2774,13044.6268,12899.3096,12648.4874,12413.0323,12010.784,10967.4716,9963.5347,8954.6769,8044.5234,14
821,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NPi,Emissions|NH3,,,,,,,,,,,,,,,,1.2363,,,,,1.2676,,,,,1.3064,,,,,1.3304,1.1124,1.0759,0.9692,0.8629,0.7654,0.7008,0.674,0.6564,0.5905,0.5682,0.5511,0.537,15
821,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NPi,Emissions|NOx,,,,,,,,,,,,,,,,111.7186,,,,,121.2131,,,,,121.7867,,,,,116.1404,100.9561,94.4107,86.3418,75.9235,63.3943,51.391,48.632,46.5445,41.7581,38.0919,35.322,33.2571,16
821,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NPi,Emissions|OC,,,,,,,,,,,,,,,,31.6338,,,,,31.23,,,,,31.0092,,,,,28.3407,26.0235,24.6064,23.0636,21.6435,20.3494,19.307,18.8558,18.48,17.9276,17.4245,17.2907,17.4384,17
821,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NPi,Emissions|Sulfur,,,,,,,,,,,,,,,,89.7315,,,,,94.3927,,,,,88.0872,,,,,81.1041,67.2381,61.697,54.1401,44.4808,34.2489,24.6,23.2359,21.6745,18.467,15.9943,14.0241,12.538,19
821,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-NPi,Emissions|VOC,,,,,,,,,,,,,,,,124.9061,,,,,129.4356,,,,,131.7083,,,,,127.6938,110.7165,102.9148,95.3676,87.6345,79.8733,73.0238,70.357,68.4039,64.9425,62.0309,60.3593,60.0833,20
822,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-PkBudg900,Baseline_CLE,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,345.06203151,,353.0213099,,357.27077067,,361.06260178,347.84829973,326.69821493,302.90383885,279.85366372,1
822,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-PkBudg900,MFR_tech,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,252.41118226,,239.81757858,,236.21198201,,243.19962713,233.39725748,216.1930748,196.06738117,177.1973401,2
822,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-PkBudg900,MFR_explore,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,251.09936677,,238.63861416,,234.89107034,,241.97498452,232.39123946,215.26133986,195.22654856,176.45855031,3
822,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-PkBudg900,MFR_struc,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,248.81230497,,234.9203717,,231.8905196,,240.25946845,231.2248992,214.36844269,194.47837276,175.87368553,4
822,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-PkBudg900,MFR_behavior,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,212.60523678,,204.41236907,,203.34902338,,213.85326562,207.05771524,192.43093749,174.720818,158.7646834,5
822,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-PkBudg900,MFR_develop,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,206.61454946,,197.81339106,,198.48037705,,208.08133856,201.06307408,186.64546864,169.36003655,153.85697513,6
822,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-PkBudg900,Emissions|BC,,,,,,,,,,,,,,,,8.5961,,,,,9.0292,,,,,9.0987,,,,,8.6586,7.1551,6.4157,5.3859,4.3052,3.4897,2.928,2.8438,2.8001,2.7659,2.7398,2.6609,2.6022,10
822,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-PkBudg900,Emissions|CO,,,,,,,,,,,,,,,,797.0347,,,,,837.5915,,,,,847.8847,,,,,788.7521,678.8296,610.5127,546.8443,485.9021,441.294,408.8917,417.4244,427.9853,444.8912,455.794,451.1641,448.5256,11
822,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-PkBudg900,Emissions|CO2,,,,,,,,,,,,,,,,33403.9684,,,,,36877.9484,,,,,38547.8268,,,,,39240.8915,29791.6886,22242.9791,15955.6352,11025.6078,6497.7901,2434.8787,-229.0425,-2439.2563,-4934.7178,-6164.8346,-7198.907,-8417.0029,12
822,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-PkBudg900,Emissions|N2O,,,,,,,,,,,,,,,,9879.3521,,,,,10556.5814,,,,,11722.5486,,,,,12647.1031,11009.2879,10685.4388,10177.4479,9903.4675,9772.5323,9382.2076,9213.3529,8891.7793,7913.0398,6947.5438,6056.5887,5395.1179,14
822,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-PkBudg900,Emissions|NH3,,,,,,,,,,,,,,,,1.2363,,,,,1.2676,,,,,1.3064,,,,,1.3304,1.0994,1.0111,0.8962,0.7692,0.6753,0.6142,0.5961,0.5828,0.5692,0.5633,0.5176,0.5133,15
822,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-PkBudg900,Emissions|NOx,,,,,,,,,,,,,,,,111.7186,,,,,121.2131,,,,,121.7867,,,,,116.1404,94.3927,81.6544,70.2863,58.4333,48.5007,41.1438,40.4843,40.0587,39.333,38.3114,35.5162,34.0905,16
822,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-PkBudg900,Emissions|OC,,,,,,,,,,,,,,,,31.6338,,,,,31.23,,,,,31.0092,,,,,28.3407,25.8523,24.2468,22.6277,21.1473,20.2086,19.5788,19.7583,20.0124,20.4094,20.6087,20.331,20.0818,17
822,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-PkBudg900,Emissions|Sulfur,,,,,,,,,,,,,,,,89.7315,,,,,94.3927,,,,,88.0872,,,,,81.1041,55.7322,41.3421,29.7987,24.2374,19.8262,15.7699,15.2448,14.7257,13.8627,13.1228,11.9642,11.164,19
822,REMIND-MAgPIE 2.1-4.,SusDev_SSP1-PkBudg900,Emissions|VOC,,,,,,,,,,,,,,,,124.9061,,,,,129.4356,,,,,131.7083,,,,,127.6938,109.7651,100.6461,92.1021,82.9657,76.0587,71.182,71.0631,71.3971,72.0212,72.2159,70.4829,69.2854,20
823,REMIND-MAgPIE 2.1-4.,SusDev_SSP2-NDC,Baseline_CLE,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,387.96982226,,414.26242844,,453.86782629,,507.42281993,551.31923608,587.87353039,606.99811502,611.53060993,1
823,REMIND-MAgPIE 2.1-4.,SusDev_SSP2-NDC,MFR_tech,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,267.52636347,,261.06116238,,274.07292816,,313.70389251,351.54103702,381.99359413,401.19382223,409.78194882,2
823,REMIND-MAgPIE 2.1-4.,SusDev_SSP2-NDC,MFR_explore,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,266.05957806,,259.76170925,,272.76004962,,312.35898151,350.19938091,380.65846852,399.85335791,408.46301406,3
823,REMIND-MAgPIE 2.1-4.,SusDev_SSP2-NDC,MFR_struc,307.7310452422,300.2077538677,296.6451750221,296.9886051381,296.3477948041,294.2140876433,294.4524696853,293.6291593398,294.2059236394,294.5221417831,295.2255311248,296.4357364436,296.9939289545,302.9285600223,310.7628314768,318.2385912049,320.2603900363,322.4476753697,325.4856714069,324.2253810579,325.008550621,329.5352440911,334.5746687677,337.2629418071,338.7983588928,341.4712744875,342.7749079159,347.0289385346,354.2432371449,357.894529334,358.92778941,,261.19233588,,247.42873069,,251.03768018,,283.8086189,318.1603225,345.21429011,364.98483993,376.31963386,4
